지역코드,지역명,날짜,평균기온,최저기온,최고기온,강수량,평균습도,일조시간,일사량,전년_평균기온,전년_강수량,전년_일조시간,전년_일사량,전년_평균습도
100,대관령,2018-08-27,18.2,16.2,21.5,81.0,98.5,,5.39,16.4,,7.2,14.93,80.6
100,대관령,2018-08-28,18.4,13.4,22.4,32.7,95.4,,11.72,17.3,9.7,3.0,9.59,82.4
100,대관령,2018-08-29,20.4,17.4,23.6,29.6,92.3,,5.94,15.7,0.1,10.4,20.98,87.5
100,대관령,2018-08-30,21.8,19.7,24.5,27.2,89.1,,12.33,14.4,,4.0,10.26,84.0
100,대관령,2018-08-31,18.6,14.7,24.3,1.9,90.6,1.0,17.01,13.7,,9.3,15.32,87.5
100,대관령,2018-09-01,16.1,13.5,19.3,3.1,94.1,,9.51,14.1,,12.1,23.94,84.1
100,대관령,2018-09-02,15.5,10.1,19.8,,91.8,,18.66,12.9,,11.6,22.77,83.6
100,대관령,2018-09-03,18.7,16.0,23.2,58.1,95.5,,6.15,14.1,,11.0,22.93,73.0
100,대관령,2018-09-04,18.8,16.0,23.2,21.5,79.9,,18.37,15.5,,11.1,19.12,83.0
100,대관령,2018-09-05,17.9,14.5,21.6,,68.0,0.3,20.35,13.5,0.7,1.4,5.65,90.6
100,대관령,2018-09-06,17.9,12.7,21.9,,76.8,4.2,14.12,14.8,1.6,1.5,6.41,91.3
100,대관령,2018-09-07,15.7,10.3,19.6,3.6,79.8,4.9,11.08,16.7,,9.6,16.48,85.0
100,대관령,2018-09-08,13.0,8.1,20.1,,82.3,9.1,18.65,16.9,,10.1,21.52,83.4
100,대관령,2018-09-09,13.4,5.6,18.7,4.0,85.6,10.2,18.62,17.2,,10.1,18.4,81.6
100,대관령,2018-09-10,12.9,8.3,16.6,11.1,90.9,6.0,10.71,17.2,,3.3,9.25,92.1
100,대관령,2018-09-11,12.1,7.1,16.4,,89.0,3.0,9.79,14.7,11.8,3.1,3.83,96.0
100,대관령,2018-09-12,13.8,10.2,17.3,,91.9,1.5,8.96,16.3,,10.5,19.53,82.6
100,대관령,2018-09-13,14.7,11.2,20.3,,93.6,3.9,9.18,13.0,,12.1,22.27,83.9
100,대관령,2018-09-14,15.1,10.5,17.3,2.1,98.0,0.3,3.36,13.3,,9.7,20.1,86.0
100,대관령,2018-09-15,17.1,14.8,19.9,3.4,98.3,0.0,5.46,14.2,,8.3,13.98,81.8
100,대관령,2018-09-16,17.1,15.4,20.2,0.5,91.0,0.3,6.9,13.9,3.3,2.6,6.04,91.8
100,대관령,2018-09-17,16.3,10.9,21.1,0.0,84.9,10.3,16.96,14.1,7.1,2.0,4.6,96.6
100,대관령,2018-09-18,14.1,7.7,21.5,,88.1,8.0,16.04,14.6,,9.2,16.58,81.3
100,대관령,2018-09-19,15.4,9.7,21.5,1.8,89.9,6.6,15.19,16.6,31.1,9.0,16.12,81.4
100,대관령,2018-09-20,13.8,12.5,15.5,37.1,98.9,0.0,2.13,13.5,,11.9,21.4,68.5
100,대관령,2018-09-21,14.0,13.2,14.8,38.6,99.4,0.0,2.72,12.2,,11.3,20.67,82.4
100,대관령,2018-09-22,14.6,9.5,19.1,0.2,76.9,10.9,16.81,13.5,,10.7,18.51,78.0
100,대관령,2018-09-23,12.9,8.2,19.4,,72.9,6.5,11.63,15.0,,10.4,17.98,78.1
100,대관령,2018-09-24,10.4,4.7,16.6,,74.9,9.8,14.98,15.5,,10.7,18.76,83.9
100,대관령,2018-09-25,9.7,1.8,15.5,6.6,85.8,7.8,13.53,15.6,,8.3,18.1,90.8
100,대관령,2018-09-26,11.1,8.6,14.1,3.5,84.3,1.7,8.39,17.8,,8.1,16.27,86.1
100,대관령,2018-09-27,9.9,4.7,14.3,0.2,82.6,7.9,12.41,15.6,12.0,1.1,3.8,93.9
100,대관령,2018-09-28,9.1,3.0,14.7,,92.4,2.5,7.98,13.7,1.7,9.5,16.53,69.9
100,대관령,2018-09-29,11.3,4.9,16.9,,91.3,8.8,15.03,10.2,,10.7,18.92,51.6
100,대관령,2018-09-30,12.3,7.6,20.6,,71.6,7.6,14.99,13.2,,11.0,18.83,76.5
100,대관령,2018-10-01,8.9,5.9,12.5,,67.0,9.5,15.56,10.9,1.6,2.7,3.89,83.6
100,대관령,2018-10-02,8.4,2.5,15.8,,80.3,8.8,15.68,13.8,4.6,1.7,4.39,97.5
100,대관령,2018-10-03,9.0,0.5,17.5,,80.1,10.9,16.1,10.0,2.1,1.8,3.84,98.9
100,대관령,2018-10-04,10.8,2.7,15.8,2.6,93.5,2.1,6.44,9.7,,5.5,11.84,90.3
100,대관령,2018-10-05,12.4,11.8,12.9,40.7,98.4,0.0,1.68,10.4,,5.8,13.06,90.8
100,대관령,2018-10-06,13.6,11.8,15.0,54.8,95.0,0.0,2.38,11.6,9.6,1.6,2.92,97.8
100,대관령,2018-10-07,13.1,8.6,18.6,,74.8,10.3,15.42,14.2,0.8,1.5,5.35,99.0
100,대관령,2018-10-08,7.6,1.4,14.8,,70.4,10.8,14.55,14.6,0.1,9.3,14.42,89.4
100,대관령,2018-10-09,8.4,0.9,15.2,,79.0,6.6,11.72,15.9,,5.9,10.85,78.9
100,대관령,2018-10-10,7.9,3.1,11.1,0.1,70.6,9.5,13.81,13.9,,4.2,7.39,94.1
100,대관령,2018-10-11,3.9,-1.0,9.1,,63.5,9.3,14.59,12.3,17.1,4.9,9.21,89.4
100,대관령,2018-10-12,3.8,-3.0,12.1,,80.0,10.7,15.29,8.4,1.7,2.7,3.83,92.0
100,대관령,2018-10-13,5.1,-2.7,14.3,,83.8,10.1,14.22,7.0,,7.5,15.07,89.1
100,대관령,2018-10-14,7.4,1.2,15.0,,72.3,8.4,13.83,5.8,,10.2,16.52,72.8
100,대관령,2018-10-15,8.2,1.7,16.2,,72.4,10.4,13.67,6.7,,8.3,12.74,86.0
100,대관령,2018-10-16,7.6,1.2,12.9,0.0,89.3,6.8,10.07,9.0,,6.9,12.17,85.5
100,대관령,2018-10-17,7.4,5.7,9.9,2.6,96.5,0.5,4.08,9.0,,6.1,13.02,89.0
100,대관령,2018-10-18,6.3,4.8,8.1,47.1,90.3,0.2,4.02,8.9,1.6,2.1,3.44,87.0
100,대관령,2018-10-19,6.3,-0.1,11.3,,79.8,8.8,12.0,8.5,0.0,4.8,7.72,93.5
100,대관령,2018-10-20,5.4,-2.5,16.3,,78.6,10.5,14.08,8.2,,9.4,16.15,88.8
100,대관령,2018-10-21,5.7,-2.7,18.2,,77.1,10.4,13.9,6.9,,10.5,15.14,84.1
100,대관령,2018-10-22,7.6,-1.0,16.8,,65.3,7.4,11.82,7.5,14.0,1.2,1.76,90.5
100,대관령,2018-10-23,7.6,2.1,12.3,1.1,77.9,4.5,7.13,4.8,,7.7,10.61,78.8
100,대관령,2018-10-24,6.9,0.9,14.9,,71.6,10.4,13.32,3.0,,10.5,14.83,83.4
100,대관령,2018-10-25,6.0,-2.1,16.8,,68.9,9.7,12.8,6.4,,10.2,15.21,74.8
100,대관령,2018-10-26,7.4,1.9,10.8,2.5,81.4,0.9,4.42,7.6,,6.9,12.9,75.3
100,대관령,2018-10-27,3.5,0.7,6.7,0.0,57.9,9.7,13.36,9.4,0.0,7.8,12.15,80.6
100,대관령,2018-10-28,3.1,0.6,5.8,6.9,76.9,1.9,3.92,9.5,,7.0,9.31,90.5
100,대관령,2018-10-29,2.7,0.3,6.8,,65.4,6.8,9.35,7.3,0.1,6.9,10.08,75.1
100,대관령,2018-10-30,1.0,-4.5,7.4,,63.9,9.9,12.97,3.4,,10.3,14.83,49.8
100,대관령,2018-10-31,2.0,-3.2,10.0,,64.6,9.8,12.55,4.3,,10.2,14.8,51.4
100,대관령,2018-11-01,1.3,-6.6,11.5,,70.0,9.7,12.46,8.1,,1.7,2.73,78.1
100,대관령,2018-11-02,3.3,-5.1,14.3,,66.9,9.7,12.51,9.6,,4.0,7.52,80.1
100,대관령,2018-11-03,5.3,-4.0,16.8,,61.5,9.7,12.48,8.3,0.9,5.8,6.53,78.1
100,대관령,2018-11-04,4.4,-3.9,16.7,,66.9,9.6,12.26,2.8,5.3,5.8,8.08,73.4
100,대관령,2018-11-05,5.2,-2.7,12.1,,86.8,7.2,9.5,3.9,,10.0,13.9,56.3
100,대관령,2018-11-06,7.6,2.9,14.7,,88.6,6.0,9.41,7.1,,9.9,12.94,61.4
100,대관령,2018-11-07,7.8,6.8,9.2,3.9,97.8,0.0,1.89,9.5,,9.3,11.26,72.0
100,대관령,2018-11-08,8.7,6.6,13.6,39.7,96.3,0.0,1.19,8.9,,9.9,12.21,56.4
100,대관령,2018-11-09,6.8,5.3,11.9,2.1,75.8,5.4,7.82,2.5,,9.8,12.61,79.9
100,대관령,2018-11-10,6.8,1.1,11.2,,71.3,7.9,9.64,6.6,6.6,6.3,8.62,61.0
100,대관령,2018-11-11,3.9,-3.0,10.5,,71.9,4.0,6.15,0.1,,9.8,12.98,61.1
100,대관령,2018-11-12,3.1,-2.4,7.4,1.2,90.5,3.8,6.07,1.0,,9.6,12.72,52.6
100,대관령,2018-11-13,3.9,1.4,7.4,0.0,94.8,1.9,5.06,4.0,0.5,5.4,8.03,63.6
100,대관령,2018-11-14,2.1,-2.1,7.0,,95.1,2.2,4.73,2.9,0.3,9.6,12.29,51.0
100,대관령,2018-11-15,2.6,-2.8,11.0,,81.3,6.7,8.24,-2.1,,9.7,11.93,44.4
100,대관령,2018-11-16,4.9,-1.2,10.4,,72.8,2.0,4.51,-4.1,,9.6,12.41,35.9
100,대관령,2018-11-17,1.8,-2.2,7.5,,88.3,3.1,6.55,-1.2,,5.5,5.51,49.6
100,대관령,2018-11-18,2.0,-1.8,7.1,,56.9,4.1,6.03,-4.2,,9.5,12.47,49.9
100,대관령,2018-11-19,1.7,-4.6,7.1,,64.9,7.6,9.47,-6.3,,9.4,12.36,33.4
100,대관령,2018-11-20,2.0,-5.5,7.6,,43.1,9.3,9.68,-4.9,,8.2,10.01,61.9
100,대관령,2018-11-21,1.7,-3.0,5.7,0.8,75.6,0.4,3.53,-3.2,,9.5,12.84,52.1
100,대관령,2018-11-22,-3.2,-6.4,0.8,,55.1,9.3,10.94,-0.5,0.2,1.5,2.62,71.6
100,대관령,2018-11-23,-4.2,-9.2,1.4,,44.5,8.3,9.88,-4.9,,8.9,9.6,49.5
100,대관령,2018-11-24,-1.8,-8.3,1.4,2.7,79.1,0.4,2.03,-5.8,0.6,9.1,10.66,66.0
100,대관령,2018-11-25,1.0,-2.6,4.1,,75.4,7.4,6.86,-1.6,16.0,8.0,9.24,76.5
100,대관령,2018-11-26,2.1,-6.3,9.9,,62.8,9.3,9.85,-1.4,2.0,6.6,8.14,83.3
100,대관령,2018-11-27,4.5,1.3,7.1,,65.6,5.2,5.56,-2.5,,9.3,11.31,74.5
100,대관령,2018-11-28,-0.1,-5.9,7.7,,60.3,5.4,6.88,3.5,,8.6,9.83,73.3
100,대관령,2018-11-29,-1.6,-7.5,5.0,,65.3,5.2,6.48,2.5,0.0,8.7,10.43,59.8
100,대관령,2018-11-30,-1.4,-9.0,5.0,,46.5,9.3,9.72,-3.7,,8.0,9.89,33.6
100,대관령,2018-12-01,0.1,-5.8,5.7,,68.1,8.4,8.47,-7.2,,9.1,11.11,43.5
100,대관령,2018-12-02,1.8,-6.7,10.0,,73.6,3.4,5.47,-3.8,,9.1,10.75,60.0
100,대관령,2018-12-03,6.1,-1.0,11.1,4.4,95.9,0.0,1.23,-0.1,,6.2,7.73,83.0
100,대관령,2018-12-04,6.2,-0.4,10.1,11.1,84.8,1.8,3.73,-4.3,0.6,8.7,10.27,59.0
100,대관령,2018-12-05,-1.5,-6.4,2.5,,78.1,5.9,6.76,-10.5,,9.1,10.85,43.0
100,대관령,2018-12-06,-0.9,-3.6,3.6,3.7,84.6,2.9,4.67,-5.6,0.2,8.7,10.65,74.6
100,대관령,2018-12-07,-10.8,-14.4,-3.6,,41.6,8.8,9.27,-3.1,0.0,8.6,9.09,60.0
100,대관령,2018-12-08,-12.5,-15.1,-8.5,,37.6,9.0,9.31,-9.0,,9.1,10.22,57.1
100,대관령,2018-12-09,-10.9,-17.9,-4.0,,45.6,8.8,9.13,-6.0,,8.7,10.22,57.8
100,대관령,2018-12-10,-9.1,-17.1,0.6,,68.0,8.9,8.75,-3.4,0.2,3.2,3.79,74.8
100,대관령,2018-12-11,-5.9,-11.3,-1.7,1.7,90.8,0.0,1.55,-12.9,,9.0,10.31,42.6
100,대관령,2018-12-12,-8.1,-13.6,-2.3,,63.8,8.9,7.96,-15.2,,9.0,10.51,48.6
100,대관령,2018-12-13,-7.1,-12.9,-3.6,0.1,67.5,3.2,5.16,-12.8,,9.0,10.33,43.3
100,대관령,2018-12-14,-12.0,-19.5,-2.3,,69.4,8.8,9.29,-11.6,0.0,6.3,7.28,68.3
100,대관령,2018-12-15,-8.3,-20.0,0.8,,51.1,8.6,8.97,-5.7,,4.0,5.53,51.6
100,대관령,2018-12-16,-3.3,-6.2,-1.5,0.0,65.9,0.8,4.12,-9.4,,8.4,9.35,51.4
100,대관령,2018-12-17,-2.4,-4.7,-0.7,0.0,60.6,8.7,8.09,-12.1,,8.9,10.34,47.1
100,대관령,2018-12-18,-2.6,-7.8,0.3,0.0,61.8,7.5,8.41,-5.8,0.0,5.0,7.31,75.1
100,대관령,2018-12-19,0.6,-1.0,2.7,,58.6,7.8,7.68,-8.8,,8.8,10.09,49.4
100,대관령,2018-12-20,-1.9,-8.0,5.9,,54.1,7.9,7.31,-7.4,0.0,7.2,9.14,66.5
100,대관령,2018-12-21,-0.4,-10.1,8.5,,53.3,6.8,7.93,-4.8,,8.9,9.91,63.6
100,대관령,2018-12-22,1.9,-3.5,7.3,,75.6,8.3,8.03,-1.7,,8.1,9.07,74.0
100,대관령,2018-12-23,-0.1,-6.2,4.8,,53.0,7.8,7.61,0.8,,8.3,8.42,73.4
100,대관령,2018-12-24,-6.4,-10.9,-0.9,,43.4,8.9,9.02,-0.7,7.3,1.4,1.6,85.4
100,대관령,2018-12-25,-4.1,-10.7,0.3,,64.4,3.9,6.11,-7.2,,8.9,10.9,68.0
100,대관령,2018-12-26,-3.0,-7.4,1.4,,45.3,8.0,8.21,-8.7,,8.8,10.3,51.4
100,대관령,2018-12-27,-12.5,-16.9,-7.2,,22.9,8.9,9.12,-12.0,,8.8,10.57,40.9
100,대관령,2018-12-28,-14.3,-19.6,-7.5,,40.4,8.8,8.95,-6.2,,8.8,9.93,59.1
100,대관령,2018-12-29,-12.5,-16.3,-7.4,,35.3,8.8,9.28,-3.2,,8.3,8.14,77.5
100,대관령,2018-12-30,-11.7,-19.1,-2.3,,55.3,8.8,9.24,-3.5,0.3,5.3,6.94,78.9
100,대관령,2018-12-31,-9.6,-20.3,0.9,,43.6,8.3,8.93,-4.5,0.0,8.8,10.14,59.0
100,대관령,2019-01-01,-9.0,-13.5,-4.3,,53.5,6.3,7.21,-6.6,,8.8,10.64,39.3
100,대관령,2019-01-02,-9.1,-14.0,-2.6,,47.0,8.8,9.26,-5.2,,8.8,9.68,45.1
100,대관령,2019-01-03,-7.5,-16.2,0.6,,36.3,8.8,9.18,-9.7,,8.8,10.78,54.5
100,대관령,2019-01-04,-5.1,-10.7,0.5,,46.3,8.7,8.76,-9.0,,6.8,8.22,71.5
100,대관령,2019-01-05,-6.1,-13.5,-0.1,,56.6,8.8,8.68,-6.9,,8.2,9.14,66.6
100,대관령,2019-01-06,-7.4,-15.8,1.7,,53.0,7.7,8.05,-7.4,,9.0,10.77,57.6
100,대관령,2019-01-07,-6.2,-12.3,-1.1,,42.8,8.1,8.58,-5.6,,6.2,7.82,49.9
100,대관령,2019-01-08,-7.2,-11.9,-2.7,,37.3,9.0,9.22,-2.2,0.0,4.4,5.87,71.9
100,대관령,2019-01-09,-9.8,-20.1,-2.2,,37.9,8.6,8.46,-9.2,,8.5,10.17,61.6
100,대관령,2019-01-10,-4.5,-8.1,-0.9,,36.1,6.2,7.46,-12.2,,9.0,8.85,50.5
100,대관령,2019-01-11,-5.7,-13.3,3.6,,74.1,7.8,8.49,-15.9,,9.0,11.26,58.9
100,대관령,2019-01-12,-3.5,-7.1,2.3,0.0,88.6,0.4,3.28,-15.6,,9.2,11.94,51.6
100,대관령,2019-01-13,-5.3,-12.9,5.0,,80.6,9.1,8.96,-10.0,,9.0,10.08,67.9
100,대관령,2019-01-14,-4.3,-12.9,3.5,,63.4,7.0,8.03,-5.3,,8.9,11.55,65.4
100,대관령,2019-01-15,-5.1,-10.9,-2.1,0.0,64.9,4.6,5.96,0.6,0.1,7.3,8.76,65.0
100,대관령,2019-01-16,-10.1,-16.4,-4.4,,53.8,8.0,8.35,0.4,,5.1,6.5,62.3
100,대관령,2019-01-17,-5.3,-8.7,-1.8,0.0,57.0,9.3,9.68,0.5,1.7,1.1,2.73,85.4
100,대관령,2019-01-18,-4.0,-9.3,2.4,,39.0,9.3,10.26,-1.4,,3.9,5.91,57.8
100,대관령,2019-01-19,-1.5,-5.6,3.7,,60.3,3.5,6.64,-3.4,,9.3,11.38,43.0
100,대관령,2019-01-20,-3.9,-8.7,-0.5,,44.6,9.2,9.79,-3.6,0.0,3.8,4.48,70.5
100,대관령,2019-01-21,-6.0,-11.4,-3.3,,60.0,8.0,8.46,-5.8,,8.6,10.8,60.9
100,대관령,2019-01-22,-3.2,-8.6,1.6,,59.5,8.9,10.3,-4.4,2.5,3.6,6.12,74.3
100,대관령,2019-01-23,-2.3,-8.9,2.8,,52.5,9.1,9.67,-15.3,0.0,9.6,12.92,52.8
100,대관령,2019-01-24,-5.7,-14.8,3.0,,44.3,9.4,10.61,-19.0,,9.7,13.14,38.6
100,대관령,2019-01-25,-6.8,-12.8,-1.4,,50.3,9.5,10.52,-18.1,,9.3,12.61,48.0
100,대관령,2019-01-26,-8.9,-17.0,-0.6,,50.4,9.3,11.1,-19.4,,9.7,13.28,50.6
100,대관령,2019-01-27,-6.2,-17.5,2.8,,48.5,8.5,11.3,-12.4,,9.7,13.46,42.6
100,대관령,2019-01-28,-4.0,-10.9,-0.2,0.0,53.4,8.4,10.09,-9.6,,8.4,11.62,38.1
100,대관령,2019-01-29,-5.8,-17.4,3.7,,44.0,9.4,10.68,-13.6,,9.7,13.44,38.4
100,대관령,2019-01-30,-0.2,-4.0,5.3,,31.1,8.6,9.02,-10.5,0.0,9.2,13.2,56.9
100,대관령,2019-01-31,-4.1,-9.4,-0.4,0.5,65.1,0.2,3.24,-6.7,0.0,5.7,7.53,56.0
100,대관령,2019-02-01,-7.7,-14.4,-3.0,,47.8,9.4,11.71,-9.9,,9.9,13.83,63.8
100,대관령,2019-02-02,-2.7,-7.4,3.0,,64.3,9.1,10.26,-10.2,0.0,6.9,10.1,75.6
100,대관령,2019-02-03,0.9,-1.6,3.3,8.7,90.6,0.0,1.49,-11.6,0.0,9.4,13.15,61.1
100,대관령,2019-02-04,-3.3,-7.3,0.3,,38.9,8.9,11.52,-14.7,,9.2,13.36,51.5
100,대관령,2019-02-05,-1.1,-8.1,3.4,,31.1,8.4,10.85,-14.8,,10.0,14.39,43.4
100,대관령,2019-02-06,1.4,-5.5,6.2,,53.5,7.1,10.54,-15.9,,10.0,14.35,49.6
100,대관령,2019-02-07,-2.7,-9.1,2.3,1.4,60.3,6.7,9.55,-14.1,,10.1,14.92,47.4
100,대관령,2019-02-08,-8.6,-14.6,-1.8,,57.4,8.0,10.31,-8.9,,9.8,13.52,37.0
100,대관령,2019-02-09,-8.0,-13.3,-1.5,,53.5,8.9,11.76,-3.4,,6.8,10.27,57.1
100,대관령,2019-02-10,-8.3,-16.6,-0.7,,63.9,6.3,8.68,-4.2,,7.2,10.34,52.8
100,대관령,2019-02-11,-6.9,-10.9,-2.4,,35.8,9.7,13.09,-12.0,0.0,8.1,13.05,47.3
100,대관령,2019-02-12,-5.6,-11.5,-0.7,,44.9,9.4,11.75,-11.8,,9.9,15.08,47.4
100,대관령,2019-02-13,-7.8,-12.9,-1.3,,54.6,9.6,12.34,-7.3,0.0,9.6,14.66,61.4
100,대관령,2019-02-14,-7.2,-12.9,-3.3,0.0,86.8,1.9,6.64,-0.5,,4.5,5.32,57.1
100,대관령,2019-02-15,-3.5,-7.5,-0.9,0.0,73.3,6.5,9.68,-3.3,,9.5,14.33,40.0
100,대관령,2019-02-16,-6.9,-10.7,-1.8,0.0,64.0,10.0,13.03,-4.5,,10.1,14.36,36.4
100,대관령,2019-02-17,-5.5,-11.7,1.0,,53.3,10.3,14.86,-6.7,,10.0,15.88,29.8
100,대관령,2019-02-18,-1.4,-12.0,7.1,,39.1,7.3,11.31,-3.8,,8.8,12.97,32.8
100,대관령,2019-02-19,-1.1,-2.8,1.7,6.6,86.4,0.0,3.18,-2.4,,7.5,11.59,45.9
100,대관령,2019-02-20,-3.8,-8.7,-0.7,,78.0,5.8,10.58,-3.3,,8.3,13.22,40.3
100,대관령,2019-02-21,-3.8,-14.2,5.6,,73.0,10.3,16.7,-6.1,,10.3,14.72,34.4
100,대관령,2019-02-22,-2.1,-9.6,5.2,,83.9,10.2,17.23,-4.5,0.0,8.8,14.66,55.3
100,대관령,2019-02-23,-1.5,-6.9,3.6,,78.3,5.7,10.99,-1.0,0.3,8.8,14.31,70.0
100,대관령,2019-02-24,1.6,-7.3,8.1,,57.0,10.5,18.7,-2.9,0.0,6.0,9.52,81.3
100,대관령,2019-02-25,0.7,-4.8,5.6,,61.0,9.4,16.09,-2.3,,8.9,14.71,62.3
100,대관령,2019-02-26,-1.0,-7.9,6.7,,76.5,10.2,18.32,-3.9,,10.4,16.84,77.0
100,대관령,2019-02-27,1.9,-2.1,8.0,0.0,76.1,6.8,12.25,0.8,,4.0,6.04,63.4
100,대관령,2019-02-28,0.9,-4.5,7.1,,74.0,9.8,16.18,-0.1,42.9,0.5,1.36,94.6
100,대관령,2019-03-01,0.5,-6.1,7.9,,68.5,10.4,18.32,-3.9,1.4,8.9,17.26,73.8
100,대관령,2019-03-02,0.0,-7.7,9.7,,73.6,9.6,16.92,-5.0,,10.9,18.98,51.4
100,대관령,2019-03-03,1.6,-6.2,9.7,,70.6,8.2,16.71,3.3,,10.7,18.07,44.6
100,대관령,2019-03-04,2.0,-2.3,8.5,,83.9,6.5,14.36,5.0,9.4,2.6,5.49,89.6
100,대관령,2019-03-05,3.9,-1.9,9.1,,64.9,8.8,15.1,-5.0,17.4,2.4,5.73,93.3
100,대관령,2019-03-06,2.9,-0.4,8.6,0.5,74.0,5.1,11.16,-6.0,,7.2,14.92,88.5
100,대관령,2019-03-07,-0.5,-4.5,5.3,5.7,87.1,5.3,10.0,-1.4,2.8,4.0,10.7,86.0
100,대관령,2019-03-08,1.2,-8.0,9.4,,59.1,11.0,20.19,-1.8,9.0,1.4,2.82,90.8
100,대관령,2019-03-09,4.4,-2.3,10.1,,27.0,10.5,16.6,-3.8,0.5,2.3,6.09,92.9
100,대관령,2019-03-10,2.3,-0.5,5.8,0.0,69.1,0.0,6.02,0.1,,10.6,19.27,63.0
100,대관령,2019-03-11,1.3,-5.4,7.0,,74.0,8.8,13.78,1.6,,11.0,19.28,53.9
100,대관령,2019-03-12,-1.0,-5.5,4.8,2.5,77.8,5.3,11.95,4.1,,10.4,17.37,50.9
100,대관령,2019-03-13,-3.1,-7.5,1.8,,46.1,10.7,20.01,8.5,,9.8,18.35,56.6
100,대관령,2019-03-14,-1.5,-7.2,3.8,,52.9,8.8,18.85,11.7,,10.8,18.57,64.9
100,대관령,2019-03-15,-0.1,-2.5,6.5,10.7,79.6,6.0,13.46,7.1,6.6,1.1,2.22,87.6
100,대관령,2019-03-16,-1.8,-6.6,1.7,,84.8,7.2,8.89,-5.7,3.5,2.4,5.19,92.9
100,대관령,2019-03-17,0.2,-4.6,5.3,,67.0,10.3,20.04,-0.9,,9.7,18.59,58.6
100,대관령,2019-03-18,3.8,-2.7,10.3,,50.8,9.9,18.27,4.3,0.0,3.5,8.75,51.8
100,대관령,2019-03-19,7.3,-1.2,15.0,,49.4,10.8,19.45,0.3,14.8,1.0,2.31,91.5
100,대관령,2019-03-20,7.4,0.8,14.8,14.9,73.6,3.6,8.97,-4.4,,3.6,5.6,80.0
100,대관령,2019-03-21,5.0,-1.5,8.3,7.1,85.1,3.1,8.85,-4.4,7.5,2.3,6.79,94.4
100,대관령,2019-03-22,-1.2,-5.4,4.5,,72.3,7.6,18.54,-1.4,,11.2,22.32,69.1
100,대관령,2019-03-23,-2.5,-7.0,2.4,1.9,69.9,8.5,17.16,2.2,,10.8,21.42,57.1
100,대관령,2019-03-24,-0.9,-5.9,4.1,,56.3,11.8,23.96,4.7,,10.3,20.0,53.5
100,대관령,2019-03-25,3.3,-3.2,8.9,,70.8,9.9,19.96,7.8,,11.7,21.98,42.3
100,대관령,2019-03-26,6.4,1.7,13.0,,48.8,10.7,22.55,9.2,,11.5,21.23,51.9
100,대관령,2019-03-27,7.7,2.4,13.1,0.0,66.5,5.6,13.0,9.9,,11.1,21.12,63.1
100,대관령,2019-03-28,0.3,-1.0,2.5,0.5,95.0,0.0,4.54,11.6,,7.6,16.48,53.9
100,대관령,2019-03-29,2.1,-1.3,7.3,0.0,87.0,7.2,18.32,6.9,,9.1,17.25,68.8
100,대관령,2019-03-30,0.5,-2.8,4.9,4.7,85.5,5.6,14.93,6.1,,11.0,21.07,60.0
100,대관령,2019-03-31,-1.9,-3.8,0.8,0.0,85.0,2.4,10.73,11.4,,10.1,19.89,54.4
100,대관령,2019-04-01,-1.0,-8.4,4.3,,52.9,11.6,23.44,11.8,,6.7,15.09,66.6
100,대관령,2019-04-02,-0.5,-6.5,6.6,,59.1,9.2,21.49,14.0,,11.3,21.13,63.9
100,대관령,2019-04-03,1.9,-6.8,8.3,,49.4,12.1,25.65,11.3,,10.2,20.4,76.4
100,대관령,2019-04-04,6.0,-0.7,11.4,,31.8,12.1,25.43,0.6,18.9,1.5,4.6,96.6
100,대관령,2019-04-05,6.7,2.5,13.3,0.1,47.1,8.8,20.87,0.7,5.1,1.4,2.62,95.8
100,대관령,2019-04-06,4.5,-3.2,11.8,7.6,57.4,5.7,13.54,1.9,5.1,7.6,17.4,72.0
100,대관령,2019-04-07,5.5,-0.5,12.3,,73.5,9.8,23.17,-2.1,0.4,5.1,12.6,66.9
100,대관령,2019-04-08,4.2,-2.8,11.1,,44.0,12.2,25.64,-1.4,1.9,7.3,15.31,71.9
100,대관령,2019-04-09,1.7,-4.5,8.1,14.7,67.1,4.3,10.59,2.9,0.3,11.1,24.01,62.6
100,대관령,2019-04-10,0.1,-1.8,2.1,11.3,96.6,4.3,10.74,11.4,1.2,8.1,19.02,42.8
100,대관령,2019-04-11,0.8,-5.0,7.3,,88.3,6.8,15.32,9.7,3.4,11.9,24.47,46.6
100,대관령,2019-04-12,3.6,-4.2,11.0,,69.0,9.6,21.85,9.3,,12.1,24.81,27.1
100,대관령,2019-04-13,6.9,-1.2,13.1,,45.3,12.0,25.51,5.8,,7.6,17.21,57.3
100,대관령,2019-04-14,3.8,1.3,7.5,0.3,64.0,3.2,11.99,3.9,23.8,1.5,3.1,88.1
100,대관령,2019-04-15,7.9,-2.5,15.3,,37.8,12.5,25.97,5.4,,10.0,18.85,67.6
100,대관령,2019-04-16,10.8,3.4,18.4,,25.6,12.1,26.92,5.5,,12.4,25.55,67.4
100,대관령,2019-04-17,12.0,1.1,19.6,,31.1,11.9,27.44,6.9,,9.7,17.71,60.5
100,대관령,2019-04-18,10.1,4.2,15.1,,70.0,2.5,10.97,9.9,,12.3,24.94,42.4
100,대관령,2019-04-19,4.1,-1.3,10.0,0.0,80.3,5.0,11.8,13.2,,11.8,24.26,30.4
100,대관령,2019-04-20,9.3,-4.1,18.9,,61.9,11.9,27.09,16.2,,12.1,24.26,48.4
